05:15:40.729 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
05:15:40.732 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.job.AbstractJob.run(AbstractJob:189)
05:15:40.732 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.job.AbstractJob
05:15:40.732 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:15:43.320 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:15:43.326 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:15:43.330 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:15:43.332 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:15:43.332 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:15:43.332 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:15:43.334 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallPlanJob
05:15:43.334 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
05:15:43.334 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
05:15:43.492 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
05:16:02.546 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:16:02.556 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:16:02.565 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:16:02.574 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:16:35.907 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 33 second: 9.5
05:16:36.459 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 9.5
05:16:36.459 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 9.5. PT: 33 seconds
05:16:36.459 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:16:40.358 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 100
05:16:42.357 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 150
05:16:50.375 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 200
05:16:51.351 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 250
05:16:57.468 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:57.469 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:57.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:57.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:57.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:57.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:57.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:57.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:57.995 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 300
05:16:58.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:58.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.242 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.275 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.302 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.407 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 350
05:16:59.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:16:59.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.465 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.465 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.597 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.815 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.857 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:00.918 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 400
05:17:01.030 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:01.030 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:01.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:01.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:02.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:02.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.355 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.420 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.430 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.430 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.439 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.439 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.439 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.441 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.482 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.484 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.484 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:07.515 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 450
05:17:12.545 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:12.546 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:12.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:12.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.331 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.331 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.382 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.382 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.518 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.518 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.630 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:13.631 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:17:19.143 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
