02:00:48.049 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.rendering.macro.MacroExecutionException
02:00:48.054 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.display.internal.DocumentContentDisplayer.display(DocumentContentDisplayer:131)
02:00:48.054 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.display.internal.DocumentContentDisplayer
02:00:48.054 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
02:00:50.082 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 588.
02:01:19.292 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
02:01:19.302 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
02:01:19.308 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
02:01:19.313 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
02:01:22.997 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 3 second: 5.857142857142857
02:01:23.134 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 3 second: 4.5
02:01:23.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.606 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:23.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:23.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:23.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:23.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.942 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:23.957 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:23.959 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:23.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:23.985 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:23.996 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.162 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
02:01:24.328 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.328 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.332 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:01:24.396 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
