09:06:50.870 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.QueryParameterException
09:06:50.874 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.populateParameters(HqlQueryExecutor:384)
09:06:50.874 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:06:50.874 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:06:53.598 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
09:06:53.599 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
09:06:53.599 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
09:06:53.599 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
09:06:53.599 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:06:53.600 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:06:53.654 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
09:07:19.750 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:07:19.763 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:07:19.770 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:07:19.776 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:07:20.939 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 6.6
09:07:23.745 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 34 fitness evolutions and 3 second: 6.5
09:07:24.170 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 6.5
09:07:24.171 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 4 seconds
09:07:24.172 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
09:07:29.543 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 100
09:07:36.240 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 150
09:07:42.598 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 200
09:07:51.078 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 250
09:07:56.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:00.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:00.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:00.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:00.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:00.813 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:00.948 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 300
09:08:13.710 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.711 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.775 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.775 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.925 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.925 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:13.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:14.037 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 350
09:08:14.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:14.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:21.735 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:21.736 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:21.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:08:22.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
