11:29:10.891 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.NullPointerException
11:29:10.934 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.jfree.chart.axis.NumberAxis.autoAdjustRange(NumberAxis:434)
11:29:10.935 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.jfree.chart.axis.NumberAxis
11:29:10.935 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:29:30.104 [main] WARN  e.s.b.c.i.InstrumentingClassLoader - Class 'org/jfree/chart/plot/LocalizationBundle.class' should be in target project!
11:29:30.105 [main] ERROR e.s.b.c.i.InstrumentingClassLoader - Error while loading class: java.io.IOException: Class not found
11:29:30.109 [main] WARN  e.s.b.c.i.InstrumentingClassLoader - Class 'org/jfree/chart/plot/LocalizationBundle_en.class' should be in target project!
11:29:30.109 [main] ERROR e.s.b.c.i.InstrumentingClassLoader - Error while loading class: java.io.IOException: Class not found
11:29:30.133 [main] WARN  e.s.b.c.i.InstrumentingClassLoader - Class 'org/jfree/chart/plot/LocalizationBundle_en_US.class' should be in target project!
11:29:30.133 [main] ERROR e.s.b.c.i.InstrumentingClassLoader - Error while loading class: java.io.IOException: Class not found
11:29:38.656 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.jfree.chart.plot.XYPlot
11:29:38.660 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.jfree.chart.axis.NumberAxis
11:29:38.808 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 7.
11:30:02.442 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:30:02.452 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:30:02.476 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:30:02.484 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:30:07.178 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 4 second: 2.6666666666666665
11:30:10.158 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.259 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.282 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.354 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.409 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.710 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.744 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.911 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.916 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.978 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.981 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:10.995 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.039 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.040 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.393 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.451 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.559 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:30:11.633 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.6666666666666665
