11:01:27.798 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
11:01:27.800 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.joda.time.Period.normalizedStandard(Period:1631)
11:01:27.800 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.joda.time.Period
11:01:27.801 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:01:29.152 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.PeriodType
11:01:29.153 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Period
11:01:29.153 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.joda.time.Period
11:01:29.176 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
11:01:31.057 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:01:31.072 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:01:31.083 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:01:31.094 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:01:31.684 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.6666666666666665
11:01:31.786 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 11 fitness evolutions and 0 second: 1.6666666666666665
11:01:32.572 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.6666666666666665
11:01:32.572 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.6666666666666665. PT: 1 seconds
11:01:32.572 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
11:01:32.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:32.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:32.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.020 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.6666666666666665 | 100
11:01:33.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.308 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.383 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.384 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.438 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.6666666666666665 | 150
11:01:33.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.529 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.643 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.646 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:01:33.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
