02:03:01.355 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.rendering.macro.MacroExecutionException
02:03:01.361 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.velocity.internal.DefaultVelocityEngine.evaluateInternal(DefaultVelocityEngine:256)
02:03:01.361 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.velocity.internal.DefaultVelocityEngine
02:03:01.361 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
02:03:02.347 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 588.
02:03:19.262 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
02:03:19.769 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
02:03:19.787 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
02:03:19.792 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
02:03:20.677 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 5.9734513274336285
02:03:21.284 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 39 fitness evolutions and 1 second: 4.5
02:03:21.781 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
02:03:21.781 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
02:03:21.781 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
02:03:23.039 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
02:03:24.185 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
02:03:25.236 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
02:03:26.456 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
02:03:26.782 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:26.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:27.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:27.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:27.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:27.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:27.163 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:27.198 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 300
02:03:29.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:29.074 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:29.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:29.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:29.241 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 350
02:03:29.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.097 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.184 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.466 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 400
02:03:30.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.633 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.634 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.727 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.728 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.944 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:30.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.243 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.307 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.354 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.390 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 450
02:03:31.492 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.792 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.864 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.864 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.923 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.935 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.935 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:31.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.024 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.028 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.037 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.052 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.056 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.076 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.117 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.127 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.127 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.142 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.200 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 500
02:03:32.212 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.449 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
02:03:32.615 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
