00:06:23.877 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:06:23.890 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.cleanUp(XWikiHibernateBaseStore:1137)
00:06:23.890 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
00:06:23.890 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:06:30.463 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:06:30.465 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:06:30.510 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:06:51.835 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
00:06:53.498 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
00:06:53.506 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
00:06:53.510 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
00:07:26.761 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:07:26.771 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:07:26.778 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:07:26.785 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:07:30.033 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 3 second: 2.5
00:07:30.064 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 7 fitness evolutions and 3 second: 1.5
00:07:33.562 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
00:07:33.562 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 6 seconds
00:07:33.563 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:07:36.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:38.942 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
00:07:40.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:40.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:46.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:48.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:48.466 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:48.497 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:48.545 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:07:48.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
