06:28:33.787 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.PropertyAccessException
06:28:33.792 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.handler.internal.DefaultExtensionHandlerManager.upgrade(DefaultExtensionHandlerManager:139)
06:28:33.792 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.handler.internal.DefaultExtensionHandlerManager
06:28:33.792 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:28:35.438 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 568.
06:28:55.203 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:28:55.213 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:28:55.242 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:28:55.284 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:28:55.903 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
06:28:57.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.938 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.970 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.977 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:57.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.045 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.243 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.280 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.464 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.640 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.699 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
06:28:58.700 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 3 seconds
06:28:58.700 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:28:58.748 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:58.748 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.057 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.057 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.245 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:28:59.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
