06:23:54.694 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
06:23:54.697 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
06:23:54.697 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
06:23:54.698 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:23:55.295 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
06:23:55.296 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
06:23:55.297 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction
06:23:55.297 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
06:23:55.324 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:23:56.469 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:23:56.478 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:23:56.488 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:23:56.496 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:23:56.950 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
06:23:58.251 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
06:23:58.251 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
06:23:58.252 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:23:58.683 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.684 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.896 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
06:23:58.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:58.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:59.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:23:59.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
