00:43:29.128 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.officeimporter.OfficeImporterException
00:43:29.134 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.display.internal.DocumentContentDisplayer.display(DocumentContentDisplayer:126)
00:43:29.134 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.display.internal.DocumentContentDisplayer
00:43:29.134 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:43:30.102 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 597.
00:43:58.127 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:43:58.138 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:43:58.146 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:43:58.216 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:43:59.501 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
00:44:00.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.664 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.677 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.677 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.699 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.710 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.711 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.718 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.718 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.719 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.719 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.719 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.732 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.766 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.800 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.801 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.802 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.806 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.812 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.899 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.950 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.951 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
00:44:00.954 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:00.987 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
00:44:00.988 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
00:44:00.988 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:44:01.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.038 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.104 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.317 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.717 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.718 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.876 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.876 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:01.904 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.711 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.711 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.726 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.726 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.801 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:44:02.801 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
