00:16:41.075 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.Exception
00:16:41.079 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.getXWikiContext(XWikiHibernateBaseStore:1498)
00:16:41.079 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
00:16:41.079 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:16:44.569 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
00:16:44.578 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 583.
00:17:10.747 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
00:17:10.766 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
00:17:10.772 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
00:17:12.147 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
00:17:59.085 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:17:59.096 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:17:59.104 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:17:59.111 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:18:05.406 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 6 second: 1.8
00:18:07.791 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 8 second: 1.5
00:18:09.951 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
00:18:09.951 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 10 seconds
00:18:09.952 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
00:18:14.314 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:15.174 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:16.272 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
00:18:17.707 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:19.800 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
00:18:21.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:23.866 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 200
00:18:28.579 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 250
00:18:28.743 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:28.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:28.950 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.891 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.892 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.940 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.947 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.948 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:34.956 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:35.294 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 300
00:18:35.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.298 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.665 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.673 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:36.748 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 350
00:18:36.766 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:37.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:38.681 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:39.070 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:39.964 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 400
00:18:42.085 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 450
00:18:42.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:42.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:42.433 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:42.487 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:42.548 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:42.581 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:42.767 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.475 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:43.486 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:44.088 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 500
00:18:44.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:44.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:44.591 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:44.654 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:47.969 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:48.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:48.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:48.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:48.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:48.445 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 550
00:18:48.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:48.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:48.570 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:49.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:49.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:50.137 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 600
00:18:50.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:50.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:50.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:50.517 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:52.972 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:52.972 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:52.973 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:53.176 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:53.177 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 650
00:18:53.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:53.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.460 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.468 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.481 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.510 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.571 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.655 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 700
00:18:54.676 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.774 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:54.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.297 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.299 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.301 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.309 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.343 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.554 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.564 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.579 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.588 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.622 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:18:55.623 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
