07:56:50.242 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
07:56:50.246 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
07:56:50.247 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.NullResultGuardian.handle(NullResultGuardian:29)
07:56:50.247 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.NullResultGuardian
07:56:50.247 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:56:50.795 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
07:56:50.796 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
07:56:50.798 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.NullResultGuardian
07:56:50.838 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:56:51.935 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
07:56:51.953 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:56:51.962 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:56:51.970 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:56:52.843 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
07:56:53.548 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
07:56:53.548 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
07:56:53.548 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:56:53.706 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 58 fitness evolutions and 1 second: 2.5
07:56:54.306 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:56:54.480 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
