07:15:46.952 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.mockito.exceptions.base.MockitoException
07:15:46.956 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.creation.MockSettingsImpl.confirm(MockSettingsImpl:141)
07:15:46.956 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.creation.MockSettingsImpl
07:15:46.956 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:15:48.597 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.exceptions.Reporter
07:15:48.599 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.util.MockCreationValidator
07:15:48.599 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:15:48.600 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.creation.MockSettingsImpl
07:15:48.607 [main] WARN  e.s.b.c.g.c.BotsingRawControlFlowGraph - method serializableWontWorkForObjectsThatDontImplementSerializable(Ljava/lang/Class;)V does not have any exit point
07:15:48.648 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:15:50.866 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:15:50.883 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:15:50.894 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:15:50.904 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:15:52.429 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 4.5
07:15:52.454 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 1 second: 3.5
07:15:53.901 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 17 fitness evolutions and 3 second: 2.5
07:15:54.886 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
07:15:54.887 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 3 seconds
07:15:54.887 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:15:55.788 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
07:15:56.517 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
07:15:56.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:56.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:57.295 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 200
07:15:57.673 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 250
07:15:58.054 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 300
07:15:58.637 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 350
07:15:59.078 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 400
07:15:59.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.249 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.436 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.505 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 450
07:15:59.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.535 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.536 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.549 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.705 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.812 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.837 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.845 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.898 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.942 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:15:59.984 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 500
07:16:00.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.077 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.078 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.159 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.164 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.351 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.379 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.408 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.411 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.438 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.505 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.544 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.545 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.562 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.580 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.597 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.599 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.611 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.759 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.761 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 550
07:16:00.772 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.773 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.834 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.864 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.889 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.890 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.896 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:16:00.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
