04:34:03.591 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
04:34:03.594 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.extension.job.internal.AbstractInstallPlanJob.installExtension(AbstractInstallPlanJob:810)
04:34:03.594 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:34:03.594 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:34:06.042 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:34:06.050 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:34:06.057 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:34:06.059 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
04:34:06.163 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
04:34:18.477 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:34:18.485 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:34:18.593 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:34:18.600 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:34:33.757 [main] ERROR e.s.b.f.t.f.StackTraceChromosomeFactory - Guided initialization failed. Please revise the target class and method!
04:34:33.758 [main] WARN  e.s.b.g.s.GuidedSingleObjectiveGA - Botsing was unsuccessful in generating the initial population. cause: Guided initialization failed. Please revise the target class and method!
04:34:33.767 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 15 second: 4.998709677419354
04:34:33.801 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.998709677419354
04:34:33.801 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.998709677419354. PT: 15 seconds
04:34:33.801 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:34:34.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:34.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:34.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:34.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:34.705 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:34.708 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.173 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.212 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.371 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.430 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:36.439 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.998709677419354 | 100
04:34:38.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:38.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:38.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:38.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:38.361 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:38.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:38.813 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.296 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.494 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.657 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.925 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:39.925 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.069 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.149 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.172 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.220 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.221 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.248 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.300 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.302 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.309 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.349 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:41.366 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.998709677419354 | 150
04:34:42.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.163 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.177 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.189 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.207 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.275 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.276 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.440 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.440 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.473 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:42.474 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.081 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.105 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.109 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.117 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.120 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.142 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.160 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.167 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.183 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.203 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.212 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.271 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.998709677419354 | 200
04:34:43.346 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.347 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.740 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.753 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:43.760 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.242 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.243 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.281 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.287 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.288 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.471 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.472 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.478 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.478 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.643 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.643 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.852 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.853 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.856 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.857 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.869 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.871 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:34:44.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
