06:07:48.398 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
06:07:48.401 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
06:07:48.401 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
06:07:48.401 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
06:07:49.276 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
06:07:49.277 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
06:07:49.277 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction
06:07:49.278 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
06:07:49.315 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
06:07:50.391 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
06:07:50.398 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
06:07:50.404 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
06:07:50.410 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
06:07:50.913 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
06:07:52.106 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
06:07:52.106 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
06:07:52.106 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
06:07:52.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:52.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:52.979 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:52.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:52.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:52.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:52.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:53.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:53.192 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
06:07:53.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:53.244 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
06:07:53.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
