11:49:27.847 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.StringIndexOutOfBoundsException
11:49:27.850 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.createHibernateQuery(HqlQueryExecutor:230)
11:49:27.850 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
11:49:27.850 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
11:49:30.254 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - The generated control flow graphs for class class java.lang.String was empty.
11:49:30.258 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing java.lang.String
11:49:30.258 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - [frame 1]Cannot load class java.lang.String. We do not count it in the InterProcedural graph
11:49:30.258 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.AbstractQueryFilter
11:49:30.260 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.CountDocumentFilter
11:49:30.260 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.query.internal.CountDocumentFilter
11:49:30.261 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
11:49:30.281 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 560.
11:49:55.201 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
11:49:55.212 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
11:49:55.219 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
11:49:55.237 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
11:49:56.639 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 5.75
11:49:57.352 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.378 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.409 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.455 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.572 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.572 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.595 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.602 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.605 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.607 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.636 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.638 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.651 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.653 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.670 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
11:49:57.703 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
