08:57:54.962 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.QueryParameterException
08:57:54.965 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor.createHibernateQuery(HqlQueryExecutor:221)
08:57:54.965 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:57:54.965 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:57:56.944 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
08:57:56.945 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
08:57:56.945 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
08:57:56.945 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
08:57:56.945 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:57:56.946 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:57:56.946 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:57:56.969 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
08:58:17.207 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
08:58:17.216 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:58:17.223 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:58:17.230 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:58:18.612 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 7.5
08:58:20.628 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.629 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.630 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.631 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.644 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.679 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.719 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.736 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.737 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.782 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.783 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:58:20.783 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
