04:48:07.423 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:48:07.426 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Erf.erf(Erf:56)
04:48:07.426 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Erf
04:48:07.426 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:48:07.876 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:48:07.877 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:48:07.895 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:48:08.613 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:48:08.621 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:48:08.629 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:48:08.635 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:48:08.768 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
04:48:08.774 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 6 fitness evolutions and 0 second: 1.5
04:48:12.045 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.050 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.056 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.057 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.062 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.085 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.096 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.108 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.140 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.199 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.294 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.313 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.332 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.336 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:12.356 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:48:12.357 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 3 seconds
04:48:12.357 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:48:12.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:13.015 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:13.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:13.757 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:15.227 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:15.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:15.915 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:18.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:18.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:18.424 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:18.737 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:18.738 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.082 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.089 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.090 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.095 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.107 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.108 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.110 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.112 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.115 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.118 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.126 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.129 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.135 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:19.139 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
