15:32:40.853 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.util.NoSuchElementException
15:32:40.856 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.rendering.listener.chaining.AbstractChainingListener.endFormat(AbstractChainingListener:290)
15:32:40.857 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.rendering.listener.chaining.AbstractChainingListener
15:32:40.857 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
15:32:42.201 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.EmptyBlockChainingListener
15:32:42.202 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.EmptyBlockChainingListener
15:32:42.202 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.rendering.listener.chaining.AbstractChainingListener
15:32:42.209 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 589.
15:32:52.637 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
15:32:52.648 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
15:32:52.657 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
15:32:52.664 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
15:32:53.001 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.5
15:32:53.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.024 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.046 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.157 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.192 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.5
15:32:54.193 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.5. PT: 1 seconds
15:32:54.193 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
15:32:54.422 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.422 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.467 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.468 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.472 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
15:32:54.472 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
