00:53:34.641 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.officeimporter.OfficeImporterException
00:53:34.650 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.velocity.introspection.TryCatchDirective.render(TryCatchDirective:72)
00:53:34.650 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.velocity.introspection.TryCatchDirective
00:53:34.651 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
00:53:35.796 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 597.
00:53:56.164 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
00:53:56.174 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
00:53:56.182 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
00:53:56.189 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
00:53:56.765 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
00:53:58.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.674 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.675 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.698 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.699 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.711 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.751 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.753 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.758 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.766 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.768 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.789 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.794 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.814 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.816 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
00:53:58.821 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
