04:45:57.958 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:45:57.960 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.special.Erf.erf(Erf:56)
04:45:57.961 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.special.Erf
04:45:57.961 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:45:58.614 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:45:58.616 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:45:58.649 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:45:59.876 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:45:59.889 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:45:59.897 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:45:59.904 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:46:00.288 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:46:05.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.148 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.151 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.161 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.192 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.213 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.215 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.226 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.230 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.242 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.256 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.258 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.261 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.268 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.269 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.292 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.295 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.326 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.364 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:05.423 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:46:05.423 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 5 seconds
04:46:05.423 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:46:05.841 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:06.943 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:06.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:08.060 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:08.062 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:09.154 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.116 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:10.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.910 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:11.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.499 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.505 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.516 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.517 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.524 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.538 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.553 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.555 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.562 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.569 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.585 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.587 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.592 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.609 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.614 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.619 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.655 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.656 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.658 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.659 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.660 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.661 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.744 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.752 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.762 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.802 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.825 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.850 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:13.946 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:14.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:14.042 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:46:14.958 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:14.958 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.442 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:15.443 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:17.717 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:17.717 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.196 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:18.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:19.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:19.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:20.187 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:20.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:20.427 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:20.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:20.958 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:20.959 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:21.237 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:21.238 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:21.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:46:21.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
