09:00:42.582 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.QueryParameterException
09:00:42.585 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.execute(XWikiHibernateBaseStore:1334)
09:00:42.585 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
09:00:42.585 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:00:45.095 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
09:00:45.096 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
09:00:45.096 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
09:00:45.096 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
09:00:45.097 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:00:45.097 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:00:45.098 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
09:00:45.098 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1
09:00:45.099 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1
09:00:45.099 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - Could not find the cfg of class com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1, method doInHibernate, and line number 178.
09:00:45.100 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Frame level 9 is an irrelevant frame. We do not count it in the InterProcedural graph
09:00:45.100 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
09:00:45.167 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
09:00:58.658 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
09:00:58.661 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
09:00:58.665 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
09:00:58.667 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
09:01:07.033 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:01:07.044 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:01:07.053 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:01:07.063 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:01:07.942 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 10.5
09:01:10.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.406 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.416 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.417 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.437 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.446 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.456 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.460 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.471 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.497 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.505 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.514 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.546 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.559 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.573 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.574 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.597 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.611 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:01:10.613 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
