01:50:47.312 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.officeimporter.OfficeImporterException
01:50:47.319 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.web.XWikiAction.execute(XWikiAction:184)
01:50:47.319 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.web.XWikiAction
01:50:47.319 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
01:50:52.596 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 597.
01:51:22.409 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
01:51:22.421 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
01:51:22.435 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
01:51:22.443 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
01:51:23.054 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
01:51:23.827 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.843 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.851 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.867 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.879 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.900 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:23.912 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.011 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.075 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
01:51:24.075 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
01:51:24.075 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
01:51:24.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.862 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:24.865 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:25.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:25.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.921 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.976 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.980 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.984 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:26.991 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.002 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.003 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.008 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.010 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.012 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.087 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.098 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.129 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
01:51:27.137 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
