05:29:21.319 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.optimization.direct.BOBYQAOptimizer$PathIsExploredException
05:29:21.322 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BOBYQAOptimizer.bobyqa(BOBYQAOptimizer:332)
05:29:21.322 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:29:21.322 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:29:49.540 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:29:49.545 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:29:49.561 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:29:49.562 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BOBYQAOptimizer
05:29:50.091 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:29:51.384 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:29:51.393 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:29:51.909 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:29:51.916 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:29:52.157 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
05:29:53.887 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:53.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:54.132 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:54.178 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
05:29:54.178 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 2 seconds
05:29:54.179 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:29:54.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:54.267 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:54.547 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:54.772 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
05:29:54.812 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:54.813 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:54.998 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.000 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.142 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.353 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.461 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.483 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
05:29:55.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.685 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.690 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.713 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.724 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.807 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.809 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.813 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.815 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.817 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.819 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:55.900 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
05:29:55.953 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.075 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.084 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.088 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.171 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.195 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 250
05:29:56.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.452 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.465 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.501 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 300
05:29:56.569 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.631 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.766 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:56.821 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 350
05:29:57.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:57.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:57.333 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 400
05:29:57.589 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:57.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C1*
05:29:57.679 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 450
