04:48:41.197 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.MaxIterationsExceededException
04:48:41.199 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.NormalDistributionImpl.cumulativeProbability(NormalDistributionImpl:109)
04:48:41.199 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.NormalDistributionImpl
04:48:41.199 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:48:41.652 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Gamma
04:48:41.653 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.special.Erf
04:48:41.653 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.NormalDistributionImpl
04:48:41.673 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
04:48:42.430 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:48:42.437 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:48:42.444 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:48:42.449 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:48:42.968 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 1.5
04:48:45.841 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:45.881 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:45.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:45.987 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:45.993 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:45.999 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.001 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.005 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.027 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.043 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.050 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.051 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.092 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.168 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 1.5
04:48:46.168 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 3 seconds
04:48:46.168 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:48:46.491 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:46.493 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:48.739 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:49.282 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:49.554 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:50.781 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:50.785 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.103 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.106 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.113 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.114 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.119 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.136 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:48:51.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
