16:17:19.406 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.io.FileNotFoundException
16:17:19.409 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.doc.XWikiAttachmentContent.getContentInputStream(XWikiAttachmentContent:244)
16:17:19.409 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.doc.XWikiAttachmentContent
16:17:19.409 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:17:20.785 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.fileupload.disk.DiskFileItem
16:17:20.786 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.doc.XWikiAttachmentContent
16:17:20.794 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
16:17:45.178 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:17:45.187 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:17:45.193 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:17:45.199 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:17:46.153 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
16:17:51.677 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.678 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.697 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.721 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.725 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.776 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.811 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.828 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.829 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.844 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.846 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.857 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.886 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:51.931 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
16:17:51.931 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 6 seconds
16:17:51.931 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:17:52.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.048 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.065 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.094 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.099 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.173 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.173 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.210 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.217 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.218 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.372 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.377 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.389 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.394 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.401 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.401 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.402 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.405 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.407 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.421 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.424 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.424 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:17:52.428 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
