05:58:41.766 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
05:58:41.768 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
05:58:41.768 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
05:58:41.769 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:58:42.210 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
05:58:42.211 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.function.Gaussian$Parametric
05:58:42.211 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.fitting.CurveFitter$TheoreticalValuesFunction
05:58:42.212 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
05:58:42.253 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
05:58:43.408 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:58:43.418 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:58:43.425 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:58:43.440 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:58:43.819 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
05:58:44.947 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
05:58:44.948 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
05:58:44.948 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:58:45.268 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:45.271 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.511 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.513 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.612 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
05:58:50.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.699 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.700 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.720 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.831 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.875 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.876 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.876 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.882 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.907 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.910 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.964 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:50.965 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.011 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
05:58:51.043 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.044 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.101 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.102 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.130 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.130 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.152 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.153 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.194 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.200 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.218 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.219 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.219 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.219 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.220 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.223 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.225 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.226 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.226 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.226 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.230 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.231 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.232 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.233 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.239 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.251 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.252 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.254 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.255 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.259 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.260 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.263 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.265 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.266 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.274 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:58:51.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
