05:09:45.745 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
05:09:45.748 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.platform.wiki.creationjob.internal.steps.ProvisionWikiStep.execute(ProvisionWikiStep:78)
05:09:45.748 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.platform.wiki.creationjob.internal.steps.ProvisionWikiStep
05:09:45.749 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:09:48.729 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:09:48.743 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:09:48.748 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:09:48.749 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:09:48.749 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:09:48.750 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:09:48.751 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallPlanJob
05:09:48.751 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
05:09:48.751 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
05:09:48.752 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallJob
05:09:48.754 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
05:09:48.755 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
05:09:48.756 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.platform.wiki.creationjob.internal.ExtensionInstaller
05:09:48.760 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.platform.wiki.creationjob.internal.steps.ProvisionWikiStep
05:09:48.907 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
05:10:00.924 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:10:00.938 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:10:00.946 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:10:00.955 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:10:01.605 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 14.666666666666666
05:10:01.975 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.006 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.007 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.068 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.069 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.180 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.181 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.182 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.184 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.209 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.212 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.217 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.222 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.279 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.286 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.290 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.291 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:02.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
