09:36:29.275 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.ArrayIndexOutOfBoundsException
09:36:29.278 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.lang3.time.FastDateFormat.getInstance(FastDateFormat:165)
09:36:29.278 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.lang3.time.FastDateFormat
09:36:29.278 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
09:36:30.258 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:36:30.259 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:36:30.260 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser$TextStrategy
09:36:30.260 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:36:30.261 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateParser
09:36:30.261 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat
09:36:30.261 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat$1
09:36:30.262 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat$1
09:36:30.262 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - Could not find the cfg of class org.apache.commons.lang3.time.FastDateFormat$1, method createInstance, and line number 88.
09:36:30.263 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Frame level 8 is an irrelevant frame. We do not count it in the InterProcedural graph
09:36:30.263 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FormatCache
09:36:30.263 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.time.FastDateFormat
09:36:30.320 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 9.
09:36:31.465 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
09:36:31.475 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
09:36:31.485 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
09:36:31.492 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
09:36:31.960 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 10.5
09:36:32.962 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 11 fitness evolutions and 1 second: 6.5
09:36:33.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.755 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.867 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.867 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.895 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.897 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.939 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.962 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.966 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.968 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:33.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.021 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.034 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 6.5
09:36:34.034 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 6.5. PT: 2 seconds
09:36:34.034 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
09:36:34.173 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.174 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.604 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.605 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.741 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.746 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.762 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.766 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.771 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.793 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.830 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.909 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.952 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:34.962 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 6.5 | 100
09:36:35.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:35.016 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:35.059 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:35.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:35.155 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:35.156 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:35.234 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
09:36:35.235 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
