16:15:57.454 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.io.FileNotFoundException
16:15:57.456 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.doc.XWikiAttachmentContent.getContentInputStream(XWikiAttachmentContent:244)
16:15:57.457 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.doc.XWikiAttachmentContent
16:15:57.457 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
16:15:58.951 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.fileupload.disk.DiskFileItem
16:15:58.952 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.doc.XWikiAttachmentContent
16:15:58.960 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 585.
16:16:22.577 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
16:16:22.589 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
16:16:22.598 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
16:16:22.607 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
16:16:23.038 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
16:16:28.680 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.682 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.729 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.730 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.731 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.770 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.788 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.833 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.860 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.868 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.868 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.872 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.918 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.919 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.920 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.924 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.926 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.931 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.933 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.936 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.973 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:28.996 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
16:16:28.996 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 6 seconds
16:16:28.997 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
16:16:29.127 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:29.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:29.852 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:29.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:29.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:29.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:29.967 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.086 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.197 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.240 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.249 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.250 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.325 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.326 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.329 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.329 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.334 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.348 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.350 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.356 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.357 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.359 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.363 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.365 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.368 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.369 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.370 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.373 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.381 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.447 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.450 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.458 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.463 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.465 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.475 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.475 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.493 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 100
16:16:30.712 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.712 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.715 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.763 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.778 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.779 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.782 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.797 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.798 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.854 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.855 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.858 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.859 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.883 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.884 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.888 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:30.908 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.122 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.124 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.128 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.130 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.131 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.134 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.138 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.141 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.147 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.150 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.164 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.164 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.185 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.198 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.205 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.208 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.214 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.224 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.226 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.229 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.289 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.308 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.5 | 150
16:16:31.508 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.509 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.521 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.540 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.540 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.603 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.616 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.617 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.753 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.754 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.769 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.805 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.835 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.840 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:31.847 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.211 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.236 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.241 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.247 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.253 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.257 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
16:16:32.262 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
