08:21:52.714 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.UnsupportedOperationException
08:21:52.717 [main] WARN  eu.stamp.botsing.StackTrace - Missing line in frame 7
08:21:52.718 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.mockito.internal.handler.MockHandlerImpl.handle(MockHandlerImpl:94)
08:21:52.718 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.mockito.internal.handler.MockHandlerImpl
08:21:52.718 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:21:53.208 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.invocation.InvocationMatcher
08:21:53.210 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.mockito.internal.handler.MockHandlerImpl
08:21:53.247 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
08:21:54.421 [main] ERROR e.s.b.reproduction.CrashReproduction - Error in target initialization:
08:21:54.432 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:21:54.441 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:21:54.449 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:21:54.825 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.75
08:21:55.719 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.75
08:21:55.719 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.75. PT: 1 seconds
08:21:55.719 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
08:21:56.653 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 100
08:21:56.808 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:56.810 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:56.981 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:56.981 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:56.997 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:57.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:57.097 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 2.75 | 150
08:21:57.129 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:57.130 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:57.374 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:57.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:21:57.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
