13:10:53.213 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.NullPointerException
13:10:53.235 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.query.internal.SecureQueryExecutorManager.execute(SecureQueryExecutorManager:67)
13:10:53.235 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.query.internal.SecureQueryExecutorManager
13:10:53.235 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
13:10:54.213 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 573.
13:11:05.358 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
13:11:05.374 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
13:11:05.390 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
13:11:05.435 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
13:11:09.751 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 4 second: 5.75
13:11:09.753 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 2 fitness evolutions and 4 second: 5.727272727272727
13:11:09.934 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 16 fitness evolutions and 4 second: 4.0
13:11:16.904 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.0
13:11:16.905 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.0. PT: 11 seconds
13:11:16.905 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
13:11:26.991 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 87 fitness evolutions and 21 second: 3.0
13:11:30.472 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 101 fitness evolutions and 25 second: 0.84
13:11:30.854 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.84 | 100
13:11:30.855 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 0.84. PT: 25 seconds
13:11:36.899 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.84 | 150
13:11:43.033 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 165 fitness evolutions and 37 second: 0.8313253012048193
13:12:01.650 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.8313253012048193 | 200
13:12:01.650 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 0.8313253012048193. PT: 56 seconds
13:12:35.552 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.8313253012048193 | 250
13:13:21.688 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.8313253012048193 | 300
13:13:37.103 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 331 fitness evolutions and 151 second: 0.8181818181818182
13:13:58.577 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.8181818181818182 | 350
13:13:58.578 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 0.8181818181818182. PT: 173 seconds
13:14:14.352 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 0.8181818181818182 | 400
