07:09:33.826 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.ConvergenceException
07:09:33.829 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.distribution.AbstractContinuousDistribution.inverseCumulativeProbability(AbstractContinuousDistribution:85)
07:09:33.829 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.distribution.AbstractContinuousDistribution
07:09:33.829 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
07:09:34.262 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils
07:09:34.265 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils
07:09:34.265 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.math.distribution.AbstractContinuousDistribution
07:09:34.345 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
07:09:35.358 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
07:09:35.366 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
07:09:35.373 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
07:09:35.387 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
07:09:35.577 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 3.6666666666666665
07:09:36.026 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 3.6666666666666665
07:09:36.027 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 3.6666666666666665. PT: 0 seconds
07:09:36.027 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
07:09:36.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.316 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.472 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.473 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.473 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.473 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.584 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.633 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 100
07:09:36.668 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.669 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.861 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.863 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.866 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.872 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.872 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.873 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:36.949 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.007 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 3.6666666666666665 | 150
07:09:37.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.066 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.067 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.072 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.073 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.111 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.112 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.169 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
07:09:37.170 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
