21:06:14.645 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.apache.commons.math.exception.NotStrictlyPositiveException
21:06:14.648 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer.computeObjectiveValue(BaseAbstractVectorialOptimizer:107)
21:06:14.648 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.math.optimization.direct.BaseAbstractVectorialOptimizer
21:06:14.648 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
21:06:14.889 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 3.
21:06:15.807 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
21:06:15.817 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
21:06:15.828 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
21:06:15.836 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
21:06:16.159 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 4.5
21:06:16.917 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 4.5
21:06:16.918 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 4.5. PT: 1 seconds
21:06:16.918 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
21:06:22.201 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.330 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.403 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.444 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 100
21:06:22.537 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.539 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.749 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.764 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.765 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.905 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 150
21:06:22.973 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:22.974 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.019 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.020 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.032 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.032 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.033 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.036 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.042 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.058 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.083 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.091 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.093 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.111 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 4.5 | 200
21:06:23.126 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.126 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.178 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.179 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.202 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.206 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.217 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.218 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.264 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.282 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.284 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.310 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.311 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.320 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.321 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.360 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.362 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.375 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.376 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.380 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.386 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.387 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.397 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.412 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.417 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.417 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
21:06:23.426 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
