05:08:50.716 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.xwiki.component.namespace.NamespaceNotAllowedException
05:08:50.719 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.xwiki.job.AbstractJob.run(AbstractJob:189)
05:08:50.719 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.xwiki.job.AbstractJob
05:08:50.720 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
05:08:53.071 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:08:53.077 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:08:53.083 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:08:53.085 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:08:53.085 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:08:53.086 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.AbstractInstallPlanJob
05:08:53.087 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.extension.job.internal.InstallPlanJob
05:08:53.087 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
05:08:53.088 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.xwiki.job.AbstractJob
05:08:53.241 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
05:09:11.483 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
05:09:11.492 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
05:09:11.501 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
05:09:11.508 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
05:09:17.634 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 6 second: 9.5
05:09:18.135 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 9.5
05:09:18.135 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 9.5. PT: 6 seconds
05:09:18.135 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
05:09:21.672 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 100
05:09:28.908 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 150
05:09:29.054 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:29.056 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:31.592 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:31.592 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:31.748 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:31.791 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 200
05:09:32.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:32.435 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.123 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.130 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.174 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.175 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.283 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:33.326 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 250
05:09:34.699 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:34.701 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:34.704 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:34.709 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:34.818 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:34.850 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 300
05:09:34.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:34.945 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:35.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:35.026 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:38.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:38.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:38.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:38.885 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:38.885 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:38.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:38.988 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:38.989 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:39.019 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 350
05:09:39.063 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:39.064 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.784 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.790 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.799 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.804 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.820 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.877 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.878 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.879 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.880 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.914 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:49.917 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 9.5 | 400
05:09:50.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:50.004 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:50.482 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:50.482 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:50.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:50.568 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:55.611 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:55.611 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:55.634 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:55.635 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:55.955 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:55.956 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:56.125 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:09:56.125 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:01.272 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:01.273 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:01.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:01.395 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:01.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:01.448 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:01.786 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
05:10:01.787 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
