04:01:50.043 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: java.lang.StringIndexOutOfBoundsException
04:01:50.046 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: org.apache.commons.lang3.text.translate.CharSequenceTranslator.translate(CharSequenceTranslator:86)
04:01:50.046 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: org.apache.commons.lang3.text.translate.CharSequenceTranslator
04:01:50.046 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
04:01:50.517 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.text.translate.NumericEntityUnescaper
04:01:50.519 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.apache.commons.lang3.text.translate.CharSequenceTranslator
04:01:50.568 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 5.
04:01:51.406 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
04:01:51.414 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
04:01:51.420 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
04:01:51.426 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
04:01:51.630 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 0 second: 2.5
04:01:52.422 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 2.5
04:01:52.423 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 2.5. PT: 1 seconds
04:01:52.423 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Starting evolution
04:01:52.475 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 63 fitness evolutions and 1 second: 1.5
04:01:52.795 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:52.874 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:52.906 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 100
04:01:52.907 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the final population is: 1.5. PT: 1 seconds
04:01:53.080 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.100 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.145 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.146 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.172 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the current population: 1.5 | 150
04:01:53.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.186 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.339 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.340 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.341 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.342 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.342 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.342 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
04:01:53.345 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
