08:57:09.933 [main] INFO  eu.stamp.botsing.StackTrace - Exception type is detected: org.hibernate.QueryParameterException
08:57:09.936 [main] INFO  eu.stamp.botsing.StackTrace - Target frame is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore.execute(XWikiHibernateBaseStore:1334)
08:57:09.936 [main] INFO  eu.stamp.botsing.StackTrace - Target Class is set to: com.xpn.xwiki.store.XWikiHibernateBaseStore
08:57:09.937 [main] INFO  eu.stamp.botsing.Botsing - Single_Objective_GGA
08:57:12.057 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
08:57:12.058 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.engine.query.ParameterMetadata
08:57:12.058 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
08:57:12.058 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing org.hibernate.impl.AbstractQueryImpl
08:57:12.058 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:57:12.058 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:57:12.059 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor
08:57:12.059 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1
08:57:12.060 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1
08:57:12.060 [main] WARN  e.s.botsing.graphs.cfg.CFGGenerator - Could not find the cfg of class com.xpn.xwiki.store.hibernate.query.HqlQueryExecutor$1, method doInHibernate, and line number 178.
08:57:12.061 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Frame level 9 is an irrelevant frame. We do not count it in the InterProcedural graph
08:57:12.061 [main] INFO  e.s.botsing.graphs.cfg.CFGGenerator - Analyzing com.xpn.xwiki.store.XWikiHibernateBaseStore
08:57:12.104 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 553.
08:57:22.361 [main] INFO  org.hibernate.cfg.Environment - Hibernate 3.6.9.Final
08:57:22.363 [main] INFO  org.hibernate.cfg.Environment - hibernate.properties not found
08:57:22.368 [main] INFO  org.hibernate.cfg.Environment - Bytecode provider name : javassist
08:57:22.370 [main] INFO  org.hibernate.cfg.Environment - using JDK 1.4 java.sql.Timestamp handling
08:57:30.102 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
08:57:30.112 [main] INFO  e.s.b.t.s.BotsingIndividualStrategy - test generation strategy: Botsing individual
08:57:30.119 [main] INFO  e.s.b.s.TestCaseSecondaryObjective - Secondary Objectives: BasicBlockCoverage
08:57:30.125 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Initializing the first population with size of 50 individuals
08:57:31.214 [main] INFO  e.s.b.f.utils.CrashDistanceEvolution - New value for Crash Distance after 1 fitness evolutions and 1 second: 10.5
08:57:33.184 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.188 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.216 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.242 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.293 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.305 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.315 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.323 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.331 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.338 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.410 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.420 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.423 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.431 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.453 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.476 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.477 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.496 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.512 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.521 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.522 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.545 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.565 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.566 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.582 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.583 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.594 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.595 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.595 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.596 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.612 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.620 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.623 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.624 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.624 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.624 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.639 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.691 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.692 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.693 [main] INFO  e.s.b.s.BasicBlockCoverage - *C2*
08:57:33.882 [main] INFO  e.s.b.g.s.GuidedSingleObjectiveGA - Best fitness in the initial population is: 10.5
